법명,조문명,id,조문내용
소득세 집행기준,집행기준 104의 3-168의 8-2【주거지역에 편입된 도ㆍ농 복합도시의 읍ㆍ면 지역에소재하는 농지】,2018023732,집행기준 104의 3-168의 8-2【주거지역에 편입된 도ㆍ농 복합도시의 읍ㆍ면 지역에소재하는 농지】 「지방자치법」에 의한 도ㆍ농 복합도시의 읍ㆍ면 지역에 소재하는 농지는 주거지역 등 도시지역에 편입된 경우에도 농지로 보는 것이므로 편입일 이후 양도일까지 재촌ㆍ자경한 경우 해당 기간은 비사업용 토지로 보지 아니한다.
소득세 집행기준,집행기준 104의 3-168의 8-3【농지소재지에 거주하는 경우】,2018023733,"집행기준 104의 3-168의 8-3【농지소재지에 거주하는 경우】 농지소재지에 거주하는 경우는 농지소재지와 동일한 시ㆍ군ㆍ구(자치구인 구를 말한다), 연접한 시ㆍ군ㆍ구 또는 농지로부터 직선거리 20킬로미터 이내의 지역에 주민등록이 되어 있고 사실상 거주하는 것을 의미하며, 연접한 시ㆍ군ㆍ구란 행정구역상 동일한 경계선을 사이에 두고 서로 붙어 있는 시ㆍ군ㆍ구를 말하는 것으로 국립지리원이 발간한 지형도상의 해상경계선으로 연접되는 경우도 포함된다."
소득세 집행기준,집행기준 104의 3-168의 8-4【농지취득후 행정구역이 개편된 곳으로 이사한 경우】,2018023734,"집행기준 104의 3-168의 8-4【농지취득후 행정구역이 개편된 곳으로 이사한 경우】 취득당시에는 행정구역상으로 연접된 농지(임야 포함)를 취득하여 소유하던 중 행정구역 개편으로 이에 해당하지 아니하게 된 지역은 연접한 것으로 보는 것이나, 행정구역이 개편된 이후 농지의 소재지와 연접한 시ㆍ군ㆍ구 외의 지역으로 이사하여 거주하는 경우 거주자의 주소지와 해당 농지의 소재지는 연접한 지역에 해당되지 아니한다."
소득세 집행기준,집행기준 104의 3-168의 8-5【일시적인 휴경농지】,2018023735,"집행기준 104의 3-168의 8-5【일시적인 휴경농지】 재촌ㆍ자경하는 농지가「농어업ㆍ농어촌 및 식품산업 기본법ㆍ,「세계무역기구협정의 이행에 관한 특별법」에 따라 일시 휴경농지로 선정되어 정부로부터 보상금을 지급받은 경우 해당 농지의 휴경기간은 비사업용 토지로 보지 아니한다."
소득세 집행기준,집행기준 104의 3-168의 8-6【주말ㆍ체험 영농농지의 범위】,2018023736,"집행기준 104의 3-168의 8-6【주말ㆍ체험 영농농지의 범위】 주말ㆍ체험 영농농지(&lt;a href=JavaScript:LawHyper(""325500LW100600""); class=clsHyper&gt;「농지법」제6조&lt;/a&gt; ② 3)는「농지법」에 따라 2003.1.1. 이후 발급받은 농지취득자격증명으로 취득한 농지로서 세대별 소유면적이 1천㎡ 미만의 농지를 말하는 것이며, 국토의 계획 및 이용에 관한 법률에 따른 토지거래허가구역 내의 농지는 같은 법에 따라 토지거래계약 허가를 받은 경우 농지취득자격증명을 받아 취득한 것으로 본다."
소득세 집행기준,"집행기준 104의 3-168의 8-7【부득이한 사유로 자경할 수 없는 농지】	",2018023737,"집행기준 104의 3-168의 8-7【부득이한 사유로 자경할 수 없는 농지】	 소유자(영농에 종사한 가족 포함)가 5년 이상 계속 재촌ㆍ자경한 농지를 1년 이상의 치료나 요양을 필요로 하는 질병, 고령(65세 이상), 징집, 취학, 선거에 의한 공직 취임 등 그 밖의 부득이한 사유로 인하여 자경할 수 없어 임대하는 경우에는 해당기간을 비사업용 토지로 보지 아니한다."
소득세 집행기준,집행기준 104의 3-168의 9-1【공익상 또는 산림의 보호육성에 필요한 임야】,2018023738,"집행기준 104의 3-168의 9-1【공익상 또는 산림의 보호육성에 필요한 임야】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의9-1.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 9-2【공익상 또는 산림의 보호육성에 필요한 임야에해당되지 않은 경우】,2018023739,"집행기준 104의 3-168의 9-2【공익상 또는 산림의 보호육성에 필요한 임야에해당되지 않은 경우】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의9-2.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 10-1【목장용지의 범위】,2018023740,집행기준 104의 3-168의 10-1【목장용지의 범위】 목장용지는 축산업을 영위하기 위하여 초지를 조성한 토지 및 소ㆍ돼지ㆍ닭 등 가축을 사육하는 축사 등의 부지와 이와 접속된 부속시설물의 부지를 말한다.
소득세 집행기준,집행기준 104의 3-168의 10-2【한국표준산업분류표상 축산업의 범위】,2018023741,"집행기준 104의 3-168의 10-2【한국표준산업분류표상 축산업의 범위】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의10-2.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 10-3【사업용으로 보는 목장용지의 요건】,2018023742,"집행기준 104의 3-168의 10-3【사업용으로 보는 목장용지의 요건】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의10-3.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 10-4【부부가 공동으로 축산업을 영위하는 경우】,2018023743,"집행기준 104의 3-168의 10-4【부부가 공동으로 축산업을 영위하는 경우】 남편이&lt;a href=JavaScript:LawHyper(""190800LW102000""); class=clsHyper&gt;「축산법」제20조&lt;/a&gt;에 따라 축산업자로 등록되어 있고 남편과 부인이 실질적으로 공동으로 축산업을 영위하던 중 부인 소유의 목장용지를 양도하는 경우, 해당 목장용지는 축산업을 경영하는 자가 소유하는 목장용지로 본다."
소득세 집행기준,집행기준 104의 3-168의 11-1【재산세가 50% 감면되는 토지】,2018023744,"집행기준 104의 3-168의 11-1【재산세가 50% 감면되는 토지】 농지ㆍ임야ㆍ목장용지 외의 토지로서 재산세가 비과세되거나 면제되는 토지의 경우 그 비과세 또는 면제되는 기간 동안은 비사업용 토지로 보지 아니하며, 재산세가 50% 감면되는 토지는 비사업용 토지에서 제외되지 아니한다."
소득세 집행기준,집행기준 104의 3-168의 11-2【건축물에 딸린 토지 및 건축물의 범위】,2018023745,"집행기준 104의 3-168의 11-2【건축물에 딸린 토지 및 건축물의 범위】 지방세법상 별도합산대상토지인 건축물에 딸린 토지는 건축물의 바닥면적에 용도지역별 적용배율을 곱하여 산정한 면적범위 안의 토지를 말하며, 건축물의 범위에는 과세기준일 현재 건물멸실등기를 한 날부터 6개월이 경과하지 아니한 건축물 및 건축 중인 건축물을 포함하고 과세기준일 현재 건축기간이 경과하였거나 정당한 사유없이 6개월 이상 공사가 중단된 건축물을 제외한다."
소득세 집행기준,집행기준 104의 3-168의 11-3【건축물에 딸린 토지의 용도지역별 적용 배율】,2018023746,"집행기준 104의 3-168의 11-3【건축물에 딸린 토지의 용도지역별 적용 배율】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의11-3.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 11-4【모델하우스 등 가설건축물의 비사업용 토지 여부】,2018023747,"집행기준 104의 3-168의 11-4【모델하우스 등 가설건축물의 비사업용 토지 여부】 &lt;a href=JavaScript:LawHyper(""262700LW102000""); class=clsHyper&gt;「건축법」제20조&lt;/a&gt;에 따른 가설건축물에 딸린 토지로서 재산세 별도합산 과세대상인 토지는 해당 기간 동안 사업용 토지로 보는 것이며, 가설건축물로서&lt;a href=JavaScript:LawHyper(""262700LW102000""); class=clsHyper&gt;「건축법」제20조&lt;/a&gt;에 따라 특별자치도지사 또는 시장ㆍ군수ㆍ구청장에게 허가 또는 신고 등을 하지 아니한 경우에는 건축물로 보지 아니하므로 이에 딸린 토지는 비사업용 토지에 해당된다."
소득세 집행기준,집행기준 104의 3-168의 11-5【건축물의 시가표준액이 그에 딸린 토지의 시가 표준액의3%에 미달하는 경우】,2018023748,"집행기준 104의 3-168의 11-5【건축물의 시가표준액이 그에 딸린 토지의 시가 표준액의3%에 미달하는 경우】 건축물(공장용 건축물 제외)에 딸린 토지 중 건축물의 시가표준액이 그에 딸린 토지의 시가표준액의 3%에 미달하는 경우 해당 건축물에 딸린 토지는 별도합산 대상토지에서 제외하는 것이며, 이 경우 건축물의 시가표준액 계산은 해당 건축물이 과세기준일 현재 신축된 것으로 보아 계산하고, 토지의 시가표준액은「부동산 가격공시 및 감정평가에 관한 법률ㆍ에 따라 공시되는 토지의 가액으로 한다."
소득세 집행기준,집행기준 104의 3-168의 11-6【비사업용으로 보지 아니하는 공장용 건축물에 딸린토지의 범위】,2018023749,"집행기준 104의 3-168의 11-6【비사업용으로 보지 아니하는 공장용 건축물에 딸린토지의 범위】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의11-6.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 11-7【그 밖의 토지의 비사업용 토지 판정】,2018023750,"집행기준 104의 3-168의 11-7【그 밖의 토지의 비사업용 토지 판정】 &lt;a href=JavaScript:LawHyper(""027400LW216811""); class=clsHyper&gt;「소득세법 시행령」제168조의11&lt;/a&gt;에 따른 그 밖의 토지의 비사업용 토지 여부는 토지 소유와 관계없이 토지 이용 현황으로 판정하는 것이므로 해당 토지를 임대(주차장운영업용 토지는 제외)한 경우에는 임차인의 토지 이용 현황에 따라 판정한다."
소득세 집행기준,집행기준 104의 3-168의 11-8【주차장운영업용으로 임대하는 토지가 비사업용 토지에해당하는지 여부】,2018023751,"집행기준 104의 3-168의 11-8【주차장운영업용으로 임대하는 토지가 비사업용 토지에해당하는지 여부】 비사업용 토지로 보지 아니하는 주차장운영업용 토지는 주차장운영업을 영위하는 자가 소유하고,「주차장법」에 따른 노외주차장으로 사용하는 토지라고 규정하고 있어, 소유 토지를 주차장업을 영위하는 자에게 임대하는 경우에는 비사업용 토지로 보지 아니하는 주차장운영업용 토지에 해당되지 아니한다."
소득세 집행기준,집행기준 104의 3-168의 11-9【경기관람시설이 없는 스포츠시설 운영이 경기장 운영업에해당하는지 여부】,2018023752,"집행기준 104의 3-168의 11-9【경기관람시설이 없는 스포츠시설 운영이 경기장 운영업에해당하는지 여부】 경기장 운영업을 영위하는 자가 해당 사업에 직접 사용하는 토지의 경우 경기장 운영업을 영위하는 기간 동안은 비사업용토지로 보지 아니하는 것이며, 일반대중이 경기를 관람할 수 있는 시설이 없는 스포츠 시설 운영은 경기장 운영업에 해당되지 아니한다."
소득세 집행기준,집행기준 104의 3-168의 11-10【사업용으로 사용되는 주차장용 토지의 범위】,2018023753,"집행기준 104의 3-168의 11-10【사업용으로 사용되는 주차장용 토지의 범위】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의11-10.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 11-11【하치장용 토지의 범위】,2018023754,"집행기준 104의 3-168의 11-11【하치장용 토지의 범위】 물품의 보관ㆍ관리를 위하여 별도로 설치ㆍ사용되는 하치장ㆍ야적장ㆍ적치장 등으로서 매년 물품의 보관ㆍ관리에 사용된 최대면적의 1.2배 이내의 토지는 해당 기간 동안 사업용 토지로 보는 것이며,「자원의 절약과 재활용촉진에 관한 법률ㆍ에 따라 재활용사업에 종사하는 사업자의 재활용 가능자원의 수집ㆍ보관에 사용된 토지는 하치장용 등의 토지에 해당된다."
소득세 집행기준,집행기준 104의 3-168의 11-12【토지소유자와 골재채취허가자가 다른 경우】,2018023755,집행기준 104의 3-168의 11-12【토지소유자와 골재채취허가자가 다른 경우】 「골재채취법」에 따라 골재채취의 허가를 받은 자가 허가받은 내용대로 골재채취에 사용하는 토지는 해당 허가받은 자의 소유가 아니더라도 해당 기간은 비사업용토지로 보지 아니한다.
